"JSD, LBP RA, SD=4    missing_entry    0.005",51809.0,51952.0,51941.0,51927.0,52041.0,52053.0,51963.0,51942.0,52007.0,51832.0,51818.0,52001.0
"JSD, LBP RA, SD=4    missing_entry    0.01",51690.0,51681.0,51793.0,51661.0,51632.0,51858.0,51697.0,51744.0,51595.0,51664.0,51609.0,51689.0
"JSD, LBP RA, SD=4    missing_entry    0.05",49367.0,49395.0,49511.0,49489.0,49420.0,49335.0,49187.0,49382.0,49443.0,49447.0,49279.0,49203.0
"JSD, LBP RA, SD=4    missing_entry    0.1",46572.0,46457.0,46551.0,46362.0,46259.0,46488.0,46300.0,46439.0,46407.0,46585.0,46541.0,46366.0
"JSD, LBP RA, SD=4    missing_entry    0.5",23670.0,23652.0,23565.0,23880.0,23590.0,23250.0,24014.0,23389.0,23625.0,23777.0,23139.0,23669.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.001",24062.0,24614.0,24625.0,24902.0,24606.0,24228.0,24060.0,24506.0,24239.0,24153.0,24169.0,24360.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.005",24026.0,24151.0,24592.0,23973.0,24045.0,24754.0,24218.0,24312.0,24546.0,24353.0,24736.0,24372.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.01",24526.0,23634.0,24039.0,24238.0,24239.0,24304.0,23977.0,23869.0,24046.0,24145.0,24056.0,23856.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.05",22538.0,23228.0,23035.0,22832.0,23171.0,23525.0,23118.0,23015.0,23304.0,22684.0,23228.0,23042.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.1",21542.0,21833.0,22128.0,21815.0,21893.0,21356.0,21692.0,21461.0,21837.0,22003.0,21827.0,21995.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.5",11132.0,11575.0,11368.0,11388.0,11512.0,11248.0,11331.0,11354.0,11465.0,11296.0,11173.0,11210.0
"JSDu, LBP RA, SD=4    sigma    0.005",50279.0,50353.0,50333.0,50353.0,50370.0,50332.0,50398.0,50325.0,50371.0,50344.0,50312.0,50393.0
"JSDu, LBP RA, SD=4    sigma    0.01",42342.0,42360.0,42317.0,42352.0,42378.0,42253.0,42365.0,42451.0,42353.0,42355.0,42335.0,42273.0
"JSDu, LBP RA, SD=4    sigma    0.02",30282.0,29928.0,29834.0,29982.0,29823.0,29779.0,30159.0,29841.0,29808.0,30074.0,30057.0,29840.0
"JSDu, LBP RA, SD=4    sigma    0.05",17793.0,17956.0,17725.0,17750.0,17956.0,17892.0,17819.0,17933.0,17852.0,17816.0,17845.0,17830.0
"JSDu, LBP RA, SD=4    sigma    0.1",13823.0,13740.0,13864.0,13602.0,13814.0,13865.0,13966.0,13967.0,13954.0,14034.0,13787.0,13628.0
"JSDu, LBP RA, SD=4    sigma    0.2",12022.0,11871.0,11715.0,11836.0,12097.0,11767.0,11820.0,11901.0,11764.0,11911.0,11932.0,11986.0
"JSDu, LBP RA, SD=4    missing_entry    0.001",52775.0,52742.0,52762.0,52775.0,52776.0,52760.0,52795.0,52767.0,52771.0,52759.0,52779.0,52768.0
"JSDu, LBP RA, SD=4    missing_entry    0.005",52542.0,52559.0,52586.0,52542.0,52557.0,52562.0,52559.0,52553.0,52559.0,52576.0,52563.0,52554.0
"JSDu, LBP RA, SD=4    missing_entry    0.01",52300.0,52274.0,52306.0,52296.0,52309.0,52291.0,52282.0,52281.0,52307.0,52276.0,52283.0,52283.0
"JSDu, LBP RA, SD=4    missing_entry    0.05",50184.0,50226.0,50196.0,50195.0,50183.0,50173.0,50180.0,50182.0,50166.0,50217.0,50185.0,50186.0
"JSDu, LBP RA, SD=4    missing_entry    0.1",47546.0,47568.0,47526.0,47547.0,47508.0,47538.0,47562.0,47540.0,47562.0,47529.0,47542.0,47544.0
"JSDu, LBP RA, SD=4    missing_entry    0.5",26436.0,26417.0,26433.0,26457.0,26448.0,26343.0,26419.0,26372.0,26426.0,26398.0,26419.0,26467.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.001",29945.0,29686.0,29874.0,30053.0,29762.0,29998.0,29944.0,30001.0,30025.0,29992.0,30038.0,29910.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.005",29813.0,29971.0,29847.0,29774.0,29807.0,29710.0,29881.0,29845.0,29848.0,29840.0,29819.0,29754.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.01",29649.0,29639.0,29850.0,29582.0,29685.0,29560.0,29731.0,29491.0,29668.0,29604.0,29720.0,29832.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.05",28567.0,28385.0,28532.0,28587.0,28430.0,28451.0,28420.0,28313.0,28517.0,28329.0,28625.0,28466.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.1",26896.0,27003.0,27220.0,26939.0,27039.0,27008.0,26844.0,27114.0,27025.0,26993.0,26991.0,26972.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.5",14900.0,14922.0,14837.0,14972.0,15020.0,15080.0,15006.0,14926.0,14910.0,14821.0,14954.0,14903.0
"JSD, surgical_case_durations, SD=100    sigma    0.005",78049.0,77786.0,77497.0,77725.0,77590.0,77715.0,77793.0,77741.0,77187.0,77709.0,77863.0,77549.0
"JSD, surgical_case_durations, SD=100    sigma    0.01",71314.0,71305.0,71972.0,70905.0,71517.0,71393.0,71776.0,71652.0,71462.0,71544.0,71767.0,71609.0
"JSD, surgical_case_durations, SD=100    sigma    0.02",56091.0,56422.0,56132.0,56728.0,56523.0,56285.0,56437.0,56259.0,56248.0,56284.0,56322.0,56369.0
"JSD, surgical_case_durations, SD=100    sigma    0.05",35988.0,35914.0,35704.0,36151.0,35791.0,35906.0,36260.0,35547.0,35694.0,36312.0,35242.0,35815.0
"JSD, surgical_case_durations, SD=100    sigma    0.1",23696.0,23600.0,24090.0,23733.0,23819.0,23839.0,23710.0,23996.0,23961.0,24124.0,23444.0,23886.0
