"JSDu, LBP RA, SD=4    missing_entry    0.05",3908.728,3964.8875,3965.419,3895.416,4019.3315,3923.188
"JSDu, LBP RA, SD=4    missing_entry    0.1",5288.803,5232.3794,5254.095,5197.3955,5296.913,5245.487
"JSDu, LBP RA, SD=4    missing_entry    0.5",16574.936,16093.796,16805.652,16729.777,16970.004,16469.365
"JSDu, LBP RA, SD=4    missing_entry_combined    0.001",33499.06,33721.773,33295.8,33458.75,33525.035,33851.973
"JSDu, LBP RA, SD=4    missing_entry_combined    0.005",33684.164,33586.453,33838.367,33450.65,33462.973,33735.18
"JSDu, LBP RA, SD=4    missing_entry_combined    0.01",33423.24,34122.285,33839.816,33787.918,33425.266,33773.23
"JSDu, LBP RA, SD=4    missing_entry_combined    0.05",34753.566,34802.65,34620.848,34819.887,34905.184,35065.29
"JSDu, LBP RA, SD=4    missing_entry_combined    0.1",36032.965,36080.145,35863.15,36109.734,35698.582,35649.82
"JSDu, LBP RA, SD=4    missing_entry_combined    0.5",44747.17,44984.62,45008.58,44719.734,44627.117,44910.375
"JSD, surgical_case_durations, SD=100    sigma    0.005",39514.81,42225.47,40151.406,40616.67,39616.81,41162.51
"JSD, surgical_case_durations, SD=100    sigma    0.01",51083.914,47444.332,46988.85,46155.08,50001.477,47885.254
"JSD, surgical_case_durations, SD=100    sigma    0.02",58359.758,61866.668,56031.24,58363.418,60578.863,54383.227
"JSD, surgical_case_durations, SD=100    sigma    0.05",60596.062,54868.72,65976.79,69496.36,54828.54,58987.832
"JSD, surgical_case_durations, SD=100    sigma    0.1",62123.395,59421.63,59024.594,65198.043,54936.8,59390.72
"JSD, surgical_case_durations, SD=100    sigma    0.2",63324.81,53826.69,62465.4,66310.266,57021.418,55773.008
"JSD, surgical_case_durations, SD=100    missing_entry    0.001",11851.219,11446.224,11811.366,11586.152,11512.554,11328.092
"JSD, surgical_case_durations, SD=100    missing_entry    0.005",11829.047,11094.267,10567.367,12002.991,10813.802,11640.23
"JSD, surgical_case_durations, SD=100    missing_entry    0.01",11391.015,11472.226,11835.836,10931.252,11407.417,11598.112
"JSD, surgical_case_durations, SD=100    missing_entry    0.05",12534.397,11132.193,12661.661,12282.222,13731.301,11745.195
"JSD, surgical_case_durations, SD=100    missing_entry    0.1",13814.343,15333.51,14215.544,14176.177,14795.074,14381.484
"JSD, surgical_case_durations, SD=100    missing_entry    0.5",25385.59,23029.68,23840.96,25061.248,24567.75,25120.824
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.001",56445.96,59839.625,60674.543,53131.82,59274.562,58998.125
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.005",55540.76,59967.535,57108.75,59685.582,58052.633,56795.066
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.01",59036.863,62544.43,56036.875,56407.418,59897.594,56783.848
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.05",59406.46,64149.03,59395.062,59020.586,62537.883,58013.742
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.1",61952.1,62758.93,58845.766,60268.066,62259.402,61400.86
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.5",66148.2,64098.137,59183.773,56980.12,65690.77,53744.496
"JSDu, surgical_case_durations, SD=100    sigma    0.005",94629.78,95521.47,95490.08,95545.91,96365.21,95510.27
"JSDu, surgical_case_durations, SD=100    sigma    0.01",132551.31,131022.234,132660.77,131809.33,132558.47,132322.38
"JSDu, surgical_case_durations, SD=100    sigma    0.02",173018.45,173712.64,173277.58,171505.06,172353.31,172390.36
"JSDu, surgical_case_durations, SD=100    sigma    0.05",228870.42,226417.97,229500.73,229045.39,229008.9,227838.02
"JSDu, surgical_case_durations, SD=100    sigma    0.1",259744.08,261121.03,261743.12,261472.92,260520.83,261782.42
"JSDu, surgical_case_durations, SD=100    sigma    0.2",282584.44,282398.75,282769.03,280634.2,281890.12,282304.5
"JSDu, surgical_case_durations, SD=100    missing_entry    0.001",7814.5874,8430.124,8338.556,7876.8223,8029.3867,7244.947
"JSDu, surgical_case_durations, SD=100    missing_entry    0.005",8264.553,7497.041,8608.424,7722.973,8104.669,7904.1406
"JSDu, surgical_case_durations, SD=100    missing_entry    0.01",9031.826,7992.4956,8150.2593,8002.823,8083.0215,8514.92
"JSDu, surgical_case_durations, SD=100    missing_entry    0.05",9500.732,8935.213,9796.555,9737.474,9778.797,9251.945
"JSDu, surgical_case_durations, SD=100    missing_entry    0.1",11369.695,10982.24,10568.352,11356.119,10925.891,10514.913
"JSDu, surgical_case_durations, SD=100    missing_entry    0.5",25930.086,28425.39,25822.943,27354.244,26465.23,27182.236
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.001",173871.53,173020.47,172535.84,173413.83,173259.33,173284.6
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.005",173801.66,173354.1,172318.08,174007.45,173546.56,173487.31
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.01",174212.44,174927.6,175235.0,174960.19,174056.23,173415.4
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.05",178214.47,178488.92,176832.45,177389.88,178589.55,178671.45
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.1",183866.61,184276.9,183947.23,183320.1,184275.03,184120.33
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.5",229948.86,230286.7,228496.08,230752.67,228984.42,227462.14
"JSD, LBP RA, SD=100    sigma    0.005",18509.791,17599.422,17222.889,17116.701,17772.71,16473.63
"JSD, LBP RA, SD=100    sigma    0.01",20798.344,22109.87,19845.797,19622.94,20391.04,19830.857
"JSD, LBP RA, SD=100    sigma    0.02",24985.408,25358.176,26262.582,24040.486,23918.6,24412.396
"JSD, LBP RA, SD=100    sigma    0.05",26333.445,24703.62,27546.127,28933.203,26954.752,24739.102
"JSD, LBP RA, SD=100    sigma    0.1",20474.709,24184.732,27454.342,22378.39,26267.617,28028.852
"JSD, LBP RA, SD=100    sigma    0.2",19387.914,18416.207,17747.633,19278.166,21100.574,18503.42
"JSD, LBP RA, SD=100    missing_entry    0.001",5619.5923,5645.6294,4601.9897,4634.024,5147.1997,5857.2
"JSD, LBP RA, SD=100    missing_entry    0.005",5098.3784,5613.399,4909.0884,6600.382,5884.404,4526.942
"JSD, LBP RA, SD=100    missing_entry    0.01",4607.894,5331.896,4767.2827,5854.1562,4894.693,4971.336
"JSD, LBP RA, SD=100    missing_entry    0.05",5081.619,5795.5034,6055.4814,6057.312,6418.3945,6515.1143
"JSD, LBP RA, SD=100    missing_entry    0.1",7473.735,7135.4346,6521.869,6282.293,6652.136,5945.0693
"JSD, LBP RA, SD=100    missing_entry    0.5",10278.791,9723.652,10938.942,11098.694,10855.349,10683.743
"JSD, LBP RA, SD=100    missing_entry_combined    0.001",22175.83,24639.225,26106.836,27126.379,23087.34,26494.654
"JSD, LBP RA, SD=100    missing_entry_combined    0.005",22568.303,22607.926,24348.146,24799.314,27045.445,24809.547
"JSD, LBP RA, SD=100    missing_entry_combined    0.01",26678.066,25194.72,26126.65,22970.271,26096.088,26369.48
"JSD, LBP RA, SD=100    missing_entry_combined    0.05",28144.951,27343.668,25595.924,25690.426,22672.225,26468.178
"JSD, LBP RA, SD=100    missing_entry_combined    0.1",24250.256,23707.066,27548.977,25471.088,25755.45,24559.186
"JSD, LBP RA, SD=100    missing_entry_combined    0.5",24764.105,26033.17,28106.855,23486.844,27550.04,30607.418
"JSDu, LBP RA, SD=100    sigma    0.005",35580.016,34050.88,34708.453,35595.305,34055.758,34844.363
"JSDu, LBP RA, SD=100    sigma    0.01",50777.867,51057.746,51512.652,50673.07,51211.62,51507.297
"JSDu, LBP RA, SD=100    sigma    0.02",69388.4,69183.12,68826.69,68658.24,69335.7,68995.88
"JSDu, LBP RA, SD=100    sigma    0.05",89480.72,89860.7,89501.53,89406.84,89739.29,89299.09
"JSDu, LBP RA, SD=100    sigma    0.1",101101.195,100780.69,101006.02,100493.516,101018.87,100801.445
"JSDu, LBP RA, SD=100    sigma    0.2",107640.19,107645.414,107882.695,107759.07,107675.35,107338.125
"JSDu, LBP RA, SD=100    missing_entry    0.001",2953.335,2753.5112,2716.3289,2517.9263,2697.9065,2716.1086
"JSDu, LBP RA, SD=100    missing_entry    0.005",2813.7522,3059.0938,3007.545,2836.029,2798.5198,2628.4282
"JSDu, LBP RA, SD=100    missing_entry    0.01",2743.5564,2877.057,2608.2966,2778.141,2874.3599,3281.3594
"JSDu, LBP RA, SD=100    missing_entry    0.05",3462.402,3742.7458,3834.0254,3190.3882,3446.3528,3536.143
"JSDu, LBP RA, SD=100    missing_entry    0.1",4521.3096,4738.312,4518.1357,4711.4756,4465.0396,4245.086
"JSDu, LBP RA, SD=100    missing_entry    0.5",13024.885,12783.507,13115.396,12080.583,11510.212,12250.573
"JSDu, LBP RA, SD=100    missing_entry_combined    0.001",68969.49,68620.195,69036.016,69050.016,68466.39,68237.52
"JSDu, LBP RA, SD=100    missing_entry_combined    0.005",69028.19,69046.3,69334.75,68681.34,67590.43,68696.59
"JSDu, LBP RA, SD=100    missing_entry_combined    0.01",70146.38,68769.9,68547.07,69080.23,69027.33,68249.695
"JSDu, LBP RA, SD=100    missing_entry_combined    0.05",71493.266,71821.12,70972.625,70141.66,70844.79,70607.26
"JSDu, LBP RA, SD=100    missing_entry_combined    0.1",72603.5,72832.484,73270.15,72268.35,73722.2,73287.76
"JSDu, LBP RA, SD=100    missing_entry_combined    0.5",90551.11,90988.37,89668.04,90824.414,90582.375,90242.6
"Wasserstein, surgical_case_durations    sigma    0.005",50715.863,49806.086,49368.703,50727.555,50113.957,46967.734
"Wasserstein, surgical_case_durations    sigma    0.01",60822.008,60862.17,60321.44,59049.504,59328.625,61192.406
"Wasserstein, surgical_case_durations    sigma    0.02",67065.83,64572.82,66528.75,65504.64,67912.68,64563.92
"Wasserstein, surgical_case_durations    sigma    0.05",61821.88,60530.965,59063.15,56467.07,54995.742,61877.445
"Wasserstein, surgical_case_durations    sigma    0.1",42755.445,47754.727,41016.695,52879.26,45584.77,48874.605
"Wasserstein, surgical_case_durations    sigma    0.2",40862.918,29653.543,34214.17,40886.125,37314.953,40521.887
"Wasserstein, surgical_case_durations    missing_entry    0.001",11522.628,10533.541,11433.256,11293.358,11530.626,11351.212
"Wasserstein, surgical_case_durations    missing_entry    0.005",9857.803,10259.28,10942.639,11958.228,11931.529,10733.444
"Wasserstein, surgical_case_durations    missing_entry    0.01",11470.385,11824.386,10845.96,10835.778,11313.993,10912.645
"Wasserstein, surgical_case_durations    missing_entry    0.05",13498.037,11928.836,11584.7,12571.313,11858.842,12604.046
"Wasserstein, surgical_case_durations    missing_entry    0.1",14607.952,13462.526,13476.361,14668.613,13097.294,13868.683
"Wasserstein, surgical_case_durations    missing_entry    0.5",17596.145,18710.627,19747.943,21392.031,19214.533,19469.4
"Wasserstein, surgical_case_durations    missing_entry_combined    0.001",66751.24,69378.0,64775.15,66706.86,65599.266,69446.27
