"JSDu, SD=4    input_layer_type    sqrt_softmax",2.300579248,1.25980778,1.258771766,2.565008023,3.066969036,2.039540756,1.047840022,0.959286266,1.093127594,2.149041925,2.392549403,0.774323218,
"JSDu, SD=4    input_layer_type    gaussian_kernel",0.068927266,-0.148006831,-0.41603179,0.157342102,-0.309029211,-0.465174889,-0.157131098,-0.139017389,-0.071150147,-0.412881638,0.404333022,0.865721749,
"JSDu, SD=4    input_layer_type    CNN",0.217013599,-1.215977084,-1.394688703,0.52491687,-0.55343083,-0.718971418,-0.175216956,-0.655309665,0.337105327,-0.085411437,0.366636125,-0.431855639,
"JSDu, SD=4    input_layer_type    VAE",-130.9625198,-131.2409822,-129.6843838,-129.0136381,-128.7380863,-129.9318127,-132.4774549,-130.0197547,-129.4566596,-129.6547187,-129.0305227,-128.7846076,
"JSDu, SD=4    encoding_dim    2",7.020019513,7.337018559,7.458341388,7.292809208,6.335469818,6.953345572,7.104842063,7.443031792,7.569371727,6.53270153,7.746508072,7.104354979,
"JSDu, SD=4    encoding_dim    6",8.031328569,7.898105621,7.238578223,6.854091742,7.422427681,8.846345448,9.316313733,8.029318144,7.281705465,7.090114952,7.566109698,8.392827187,
"JSDu, SD=4    hidden_layers    5",10.01518416,9.917407305,9.385992319,7.968535324,9.194123018,8.752863571,8.030007782,7.5725001,9.277327006,9.199897888,9.186587848,9.162700552,
"JSDu, SD=4    hidden_layers    7",9.753109082,8.504095662,7.063819749,6.577900823,8.579472211,8.624500984,8.672386676,7.399867348,9.46270153,8.627021568,8.039479607,7.260368405,
"JSDu, SD=4    hidden_layers    9",7.19851694,6.734689927,6.451357698,5.766297965,6.426368453,7.935254309,8.719000547,8.473812448,7.798629038,5.591617789,9.410635503,9.749848051,
"JSDu, SD=4    hidden_layers    27",2.988002897,5.801378872,6.17703733,6.954252147,4.349301624,2.165355669,-0.123756487,3.653995225,4.807800513,10.48465928,4.468005278,7.96400432,
"JSDu, SD=4    activity_regularizer    ",7.532508276,8.106782808,8.573957833,8.504497751,8.763864652,7.008957974,7.829224576,6.480105723,7.64981125,7.021276746,,,
"JSDu, SD=4    activity_regularizer    L2: 0.01",4.896990778,4.179048468,2.965752597,4.973082638,4.152039091,3.283032985,3.43383734,4.615727745,3.082085545,4.411708185,3.334890333,2.91282009,
"JSDu, SD=4    activity_regularizer    L1: 0.01",4.145782141,1.866351719,4.072590549,1.309208423,4.564867134,4.914012904,4.38108545,2.546590925,3.292651012,3.463869433,4.583963646,5.969313957,
"JSDu, SD=4    activity_regularizer    L1: 10^-4",8.181941073,6.725349149,8.483555336,8.272072402,7.757950724,6.650839906,7.298337076,7.55129942,7.40081673,7.072029711,7.854450484,6.998315396,
"JSDu, SD=4    sigma    0.005",60.20621545,59.51968755,55.88449422,59.69011496,61.35157131,59.15594362,61.83311431,56.46477775,60.20529657,60.16288306,60.49589045,58.63894254,
"JSDu, SD=4    sigma    0.01",42.45980561,40.34416283,41.14119556,40.7009546,40.28877782,42.13193838,39.70925544,40.60231593,38.85319147,40.24603611,40.447651,39.76091581,
"JSDu, SD=4    sigma    0.05",1.168143788,0.933787239,1.561574058,0.93677005,1.738048796,1.621688938,0.720583594,1.190161179,1.097149937,1.067566432,1.31678962,1.359554512,
"JSDu, SD=4    sigma    0.1",2.860535017,3.542964106,2.996165074,2.789335773,3.191766946,2.493295787,3.616128134,1.998098853,2.599876045,2.264586236,3.551362686,3.307428119,
"JSDu, SD=4    sigma    0.2",5.172151391,3.496189677,4.753252284,5.350104773,4.71124745,3.891516233,4.012129627,3.932212015,5.058464413,4.423456833,4.433750302,4.952941993,
"JSDu, SD=4    BN_size    2",12.03451889,12.80537284,10.97880866,10.21956111,11.99850979,11.9065128,11.61149457,11.88415878,9.527950061,10.55917748,10.9811578,11.11037712,
"JSDu, SD=4    BN_size    4",6.383022545,6.963530909,5.773012159,6.305262538,6.584480593,5.345924646,6.460624957,6.63844683,7.021232155,6.530042493,5.429698488,5.766466326,
"JSDu, SD=4    BN_size    5",6.606378702,5.58519031,5.015244872,4.406628976,4.697335109,5.719510474,4.524283056,4.592897292,5.388901021,5.225543787,5.428394675,4.841275351,
"JSDu, SD=4    BN_size    10",-11.52094674,-8.400183919,-8.259374823,-9.51102556,-10.71480799,-9.015959452,-9.597358621,-8.544157593,-9.176508977,-9.231838224,-11.59445581,-7.586031718,
"JSDu, SD=4    BN_size    20",-38.59028726,-38.15862,-38.6677867,-40.4369095,-39.37186163,-38.44673445,-41.17448283,-37.51773188,-37.77703169,-38.65771234,-39.4020799,-37.82506483,
"JSDu, SD=4    BN_size    30",-56.14727049,-55.7284331,-55.70217292,-55.10680992,-55.40051821,-56.9687067,-56.01690265,-56.54387837,-55.59763801,-57.19631382,,,
"JSDu, SD=4    sampling_density    15",36.62802263,34.44576682,35.89132532,35.80568111,36.69823399,36.68472791,36.48559127,35.52352797,35.50638556,35.79888432,35.0182466,37.46907304,
"JSDu, SD=4    sampling_density    25",38.54980227,38.49683848,38.76518588,38.95608362,39.01506897,37.64568811,38.87276902,37.90897585,36.95981312,37.83096191,38.44637559,36.62728232,
