"JSD, SD=4    gaussian_noise_sigma    lambda SD, 0.01",3469.1914,3521.5173,3499.4375
"JSD, SD=4    gaussian_noise_sigma    lambda SD, 0.02",3481.288,3527.402,3481.5344
"JSD, SD=4    gaussian_noise_sigma    lambda SD, 0.05",3215.6309,3277.0579,3251.224
"JSD, SD=4    gaussian_noise_sigma    lambda SD, 0.1",2984.5374,3165.4358,2901.8213
"JSD, SD=4    gaussian_noise_sigma    lambda SD, 0.2",3058.2295,3284.2476,3173.6577
"JSD, SD=4    gaussian_noise_sigma    lambda SD, (0.01 over SD) cdot 100",3266.0845,2942.0083,3080.4453
"JSD, SD=4    gaussian_noise_sigma    lambda SD, (0.02 over SD) cdot 100",4376.3135,4905.85,4540.009
"JSD, SD=4    gaussian_noise_sigma    lambda SD, (0.05 over SD) cdot 100",8366.601,8370.153,8271.571
"JSD, SD=4    gaussian_noise_sigma    lambda SD, (0.1 over SD) cdot 100",9226.282,9134.318,9269.66
"JSD, SD=4    gaussian_noise_sigma    lambda SD, (0.2 over SD) cdot 100",9531.959,9493.794,9488.283
"JSD, SD=4    missing_entry    0.001",34.711975,9.026605,12.754879
"JSD, SD=4    missing_entry    0.005",42.278244,64.441895,32.05832
"JSD, SD=4    missing_entry    0.01",95.2177,129.4508,65.86527
"JSD, SD=4    missing_entry    0.05",394.09842,410.47772,441.49042
